ID,Gain,Loss
898246,325 S.E.2d 698,
898246,328 N.W.2d 824,
898246,,"Gibson v. Little Cotton Mfg. Co., 325 S.E.2d 698, 700-01 (N.C. App. 1985)"
898246,,"Lindquist v. City of Jersey City Fire Dept., 814 A.2d 1069, 1080 (N.J. 2003)"
898246,,"Vause v. Vause Farm Equipment Co., 63 S.E.2d 173, 176 (N.C. 1951)"
898246,,"Swenson v. Workforce Safety & Ins. Fund, 2007 ND 149, ¶ 24"
219355,562 U.S. __,
219355,516 U.S. 489,
219355,,"Bayer v. Monroe

Cnty. Children & Youth Servs., 577 F.3d 186, 191 (3d Cir. 2009)"
219355,541 U.S. 739,
219355,541 U.S. at 744,
219355,,"Berger v. Xerox Corp. Ret.
Income Guar. Plan, 338 F.3d 755, 762 (7th Cir. 2003)"
219355,,"Engers, 2006 WL 3359722, *2-3"
219355,29 U.S.C. § 623,
219355,,28 U.S.C. § 1331 
219355,338 F.3d 755,
219355,,"Corp. v. Amara, 562 U.S. __, 131 S. Ct. 1866 (2011)"
219355,,"Register, 477 F.3d at 72"
219355,,Id. at 745
219355,477 F.3d 56,
219355,2002 WL 32159586,
219355,," Engers, 2010 WL 2326211, *9-11"
219355,"29 U.S.C. §

1054",
219355,,"334 F.3d 365, 376-80"
219355,,"
v. PNC Fin. Servs. Grp., Inc., 477 F.3d 56, 68 (3d Cir. 2007)"
219355,,"Engers v. AT&T, Inc., No. 98-3660, 2010 WL 2326211"
219355,613 F.3d 119,
219355,428 F. Supp. 2d 213,
219355,,"Engers v. AT&T Corp., No. 98-3660, 2006 WL 3359722 (D.N.J. Nov. 20, 2006)"
219355,2010 WL 2326211,
219355,625 F.3d 641,
219355,2006 WL 3359722,
219355,,"
v. Keystone Health Plan E., Inc., 333 F.3d 450, 459 (3d Cir. 2003)"
219355,,"Engers, 2010 WL 2326211, *4"
219355,supra,
219355,428 F. Supp. 2d at 235,
219355,,"Jensen v. Solvay Chemicals, Inc., 625 F.3d 641"
219355,,26 C.F.R. § 1.411(d)
219355,,29 U.S.C. § 623(i)(4)
219355,,"2010 WL 2326211, *7-9"
219355,,Id. at 1880-82
219355,,"Hurlic v. S. Cal. Gas Co., 539 F.3d 1024, 1037 (9th Cir. 2008)"
219355,,29 U.S.C. § 1054(h)
219355,,id. at 1883
219355,577 F.3d 186,
219355,26 C.F.R. § 1.411,
219355,,29 U.S.C. § 1054(b)(1)(B)
219355,632 F.3d 837,
219355,,"Engers, 428 F. Supp. 2d at 235"
219355,131 S. Ct. 1289,
219355,,"Skinner v.

Switzer, 562 U.S. __, 131 S. Ct. 1289, 1296 (2011)"
219355,29 U.S.C. § 1054,
219355,428 F. Supp. 2d at 239,
219355,,supra n.9
219355,,29 U.S.C. § 1054(g)(2)
219355,334 F.3d at 370,
219355,334 F.3d at 383,
219355,,"Fund v. Heinz, 541 U.S. 739, 744 (2004)"
219355,,"Elassaad v. Independence Air, Inc., 613 F.3d 119, 124 (3d Cir. 2010)"
219355,,"Engers, 2010 WL 2326211, *5-6"
219355,," Mushroom Transp.

Co., 382 F.3d 325, 344 (3d Cir. 2004)"
219355,333 F.3d 450,
219355,,"Engers, 2010 WL 2326211 *4-5"
219355,,"Corp. v. Howe,

516 U.S. 489, 515 (1996)"
219355,,"Miller, 632 F.3d at 845"
219355,,"Engers v. AT&T, No. 98-3660,
2002 WL 32159586 (D.N.J. Oct. 17, 2002)"
219355,632 F.3d at 845,
219355,,id. at 383
219355,382 F.3d 325,
219355,,"Burstein, 334 F.3d at 383"
219355,,"Burstein 334 F.3d at 370-71, 385-87"
219355,,"Engers v. AT&T, 428 F. Supp. 2d 213 (D.N.J. 2006)"
219355,,"Engers, 428 F. Supp. 2d at 239"
219355,,"29 U.S.C. §

1054(b)(1)(B) (emphasis added)"
219355,28 U.S.C. § 1331,
219355,539 F.3d 1024,
219355,477 F.3d at 72,
219355,131 S. Ct. 1866 (2011),
219355,,"Miller v. Am. Airlines, Inc., 632 F.3d 837, 844-45 & n.2 (3d Cir. 2011)"
219355,334 F.3d 365,
219355,,"Heinz, 541 U.S. at 744"
1165567,289 P.2d 603,
1165567,543 P.2d 498,
1165567,,"King v. State, 91 Idaho 97, 98, 416 P.2d 44, 45 (1966)"
1165567,,"State v. Toohill, 103 Idaho 565, 650 P.2d 707 (Ct.App. 1982)"
1165567,650 P.2d 707,
1165567,,651 P.2d 558 (1982)
1165567,416 P.2d 44,
1165567,563 P.2d 42,
1165567,,"State v. Iverson, 77 Idaho 103, 111, 289 P.2d 603, 607 (1955)"
1165567,,"State v. Wallace, 98 Idaho 318, 563 P.2d 42 (1977)"
1165567,103 Idaho 565,
1165567,,"State v. Morris, 97 Idaho 273, 543 P.2d 498 (1975)"
1165567,91 Idaho 97,
1165567,651 P.2d 558,
1165567,97 Idaho 273,
1165567,,"State v. Thacker, 98 Idaho 369, 564 P.2d 1278 (1977)"
1165567,98 Idaho 318,
1165567,98 Idaho 369,
1165567,564 P.2d 1278,
1165567,77 Idaho 103,
217089,,"
Fahey, 332 U.S. 258, 259-60 (1947)"
217089,332 U.S. 258,
217089,38 C.F.R. § 20.900,
217089,,38 C.F.R. § 20.900(c)
217089,542 U.S. 367,
217089,,5 U.S.C. § 2302 
217089,,"Cheney v. U.S. Dist.
Court, 542 U.S. 367, 380-81 (2004)"
217089,5 U.S.C. § 2302,
1226700,276 S.C. 130,
1226700,441 S.E.2d 323,
1226700,,441 S.E.2d 323 (1994)
1226700,276 S.E.2d 304,
1226700,,"Lark v. Bi-Lo, 276 S.C. 130, 135, 276 S.E.2d 304, 306 (1981)"
868231,629 F.3d 1083,
868231,,"8 U.S.C. §

1158(b)(1)(B)(iii)"
868231,600 F.3d 1235,
868231,,"Rizk v. Holder,

629 F.3d 1083, 1087 (9th Cir. 2011)"
868231,8 U.S.C. § 1101,
868231,"8 U.S.C. §

1158",
868231,,8 U.S.C. § 1101(a)(42)(A)
868231,,"Joseph v. Holder, 600 F.3d 1235"
1244355,,"Commonwealth, 206 Va. 479, 481, 144 S.E.2d 314, 316 (1965)"
1244355,209 Va. 317,
1244355,528 F.2d 1142,
1244355,,"Harris, 403 U.S. 573 (1971)"
1244355,"supra,",
1244355,," also Kirby Commonwealth, 209 Va. 806, 167 S.E.2d 411 (1969)"
1244355,189 S.E.2d 367,
1244355,216 Va. 71,
1244355,429 U.S. 817,
1244355,211 Va. 146,
1244355,167 S.E.2d 411,
1244355,202 S.E.2d 894,
1244355,212 Va. 224,
1244355,," Cabbler Commonwealth, 212 Va. 520, 184 S.E.2d 781 (1971)"
1244355,,"Opperman, 428 U.S. 364, 382 (1976) (Powell, J., concurring)"
1244355,403 U.S. 443,
1244355,,"Commonwealth, 212 Va. 730, 187 S.E.2d 144 (1972)"
1244355,212 Va. 730,
1244355,383 U.S. 910,
1244355,,"Commonwealth, 212 Va. 224, 183 S.E.2d 153 (1971)"
1244355,407 U.S. 297,
1244355,,Id. at 73
1244355,,216 S.E.2d 48 (1975)
1244355,,"Commonwealth, 214 Va. 609, 202 S.E.2d 894, (1974)"
1244355,,Id. at 474-75
1244355,187 S.E.2d 144,
1244355,,409 U.S. 888 (1972)
1244355,,"Powers, 439 F.2d 373 (4th Cir. 1971)"
1244355,,"Commonwealth, 216 Va. 71, 216 S.E.2d 48 (1975)"
1244355,286 U.S. 1,
1244355,457 F.2d 828,
1244355,409 U.S. 888,
1244355,218 Va. 85,
1244355,," Shirley Commonwealth, 218 Va. 49 (1977) (this day decided)"
1244355,Id.,
1244355,,218 Va. 85. (1977)
1244355,,"Opperman, 428 U.S. 364 (1976)"
1244355,,Id. at 478
1244355,403 U.S. at 468,
1244355,213 Va. 710,
1244355,184 S.E.2d 781,
1244355,," Katz United States, 389 U.S. 347, 357 (1967)"
1244355,213 Va. 97,
1244355,367 U.S. 643,
1244355,,"Commonwealth, 215 Va. 498, 211 S.E.2d 73 (1975)"
1244355,194 S.E.2d 690,
1244355,139 S.E.2d 102,
1244355,209 Va. 806,
1244355,215 Va. 498,
1244355,405 U.S. 1073,
1244355,,"Ware, 457 F.2d 828 (7th Cir. 1972)"
1244355,216 S.E.2d 48,
1244355,183 S.E.2d 153,
1244355,,"Superintendent, 528 F.2d 1142 (4th Cir. 1975)"
1244355,," Huff Commonwealth, 213 Va. 710, 714-15, 194 S.E.2d 690, 694 (1973)"
1244355,, 400 U.S. 856 (1970)
1244355,144 S.E.2d 314,
1244355,212 Va. 520,
1244355,214 Va. 609,
1244355,,189 S.E.2d 367 (1972)
1244355,,204 S.E.2d 280 (1974)
1244355,,"Commonwealth, 213 Va. 97, 189 S.E.2d 367 (1972)"
1244355,,"California, 395 U.S. 752 (1969)"
1244355,,211 S.E.2d 73 (1975)
1244355,," Patty Commonwealth, 218 Va. 150 (1977)(this day decided)"
1244355,403 U.S. 573,
1244355,206 Va. 479,
1244355,371 U.S. 471,
1244355,403 U.S. 936,
1244355,218 Va. 150,
1244355,,"Lewis, 417 U.S. 583 (1974)"
1244355,417 U.S. 583,
1244355,,Id. at 491
1244355,439 F.2d 373,
1244355,,"Court, 407 U.S. 297 (1972)"
1244355,,Id. at 373
1244355,,187 S.E.2d 144 (1972)
1244355,,"Commonwealth, 209 Va. 317, 163 S.E.2d 589 (1968)"
1244355,,"Commonwealth, 214 Va. 740, 204 S.E.2d 280 (1974)"
1244355,,circumstances. 403 U.S. at 468
1244355,,"144 S.E.2d 314, 316 (1965)"
1244355,,"Bateman v. Commonwealth, 205 Va. 595, 139 S.E.2d 102 (1964)"
1244355,218 Va. 49,
1244355,,183 S.E.2d 153 (1971)
1244355,429 U.S. 338,
1244355,,"States, 371 U.S. 471, 481-82 (1963)"
1244355,211 S.E.2d 73,
1244355,, 383 U.S. 910 (1966)
1244355,402 U.S. 1011,
1244355,214 Va. 740,
1244355,395 U.S. 752,
1244355,,"202 S.E.2d 894, (1974)"
1244355,,"States, 286 U.S. 1 (1932)"
1244355,389 U.S. 347,
1244355,,402 U.S. 1011 (1971)
1244355,,163 S.E.2d 589 (1968)
1244355,399 U.S. 42,
1244355,176 S.E.2d 309,
1244355,400 U.S. 856,
1244355,163 S.E.2d 589,
1244355,,"Ohio, 367 U.S. 643 (1961)"
1244355,,429 U.S. 817 (1976)
1244355,428 U.S. 364,
1244355,,"Coolidge, supra,"
1244355,,"Opperman, supra,"
1244355,,"176 S.E.2d 309, 313 (1970)"
1244355,204 S.E.2d 280,
1244355,,"Hampshire, 403 U.S. 443 (1971)"
1244355,205 Va. 595,
1244355,,"Maroney, 399 U.S. 42 (1970)"
1244355,,"Commonwealth, 211 Va. 146, 150-51, 176 S.E.2d 309, 313 (1970)"
1244355,,"States, 429 U.S. 338 (1977)"
1244355,," Cabbler Commonwealth, 212 Va. 520, 184 S.E.2d 781 (1971), cert. den., 405 U.S. 1073 (1972)"
1244355,, 403 U.S. 936 (1971)
901384,,"Inc., v. Gedicke, 157 N.J. 504"
901384,444 N.W.2d 55,
901384,,"Metals v. Metzner, 282 Md. 31, 382 A.2d 564, 570 n. 4 (Md 1978)"
901384,,"Eagle v. City of Fort Pierre, 2002 SD 68, ¶ 14, 647 N.W.2d 716"
901384,,"Falls v. Johnson, 2001 SD 108, ¶ 8"
901384,551 N.W.2d 298,
901384,2001 WL 788652,
901384,,"Setliff v. Akins, 2000 SD 124, 616 N.W.2d 878"
901384,382 A.2d 564,
901384,666 N.W.2d 763,
901384,330 N.W.2d 762,
901384,,"Devitt v. Hayes, 1996 SD 71, ¶ 7, 551 N.W.2d 298, 300"
901384,,"Veeder v. Kennedy, 1999 SD 23, ¶ 25"
901384,,11 USC § 362 
901384,403 N.W.2d 30,
901384,,"Silisky v. Midland-Ross Corp., 97 Mich.App. 470, 296 N.W.2d 576 (1980)"
901384,,"Brown v. Flowe, 349 N.C. 520"
901384,642 P.2d 1330,
901384,28 S.D. 640,
901384,535 N.E.2d 1255,
901384,2000 SD 124,
901384,,"Woolard v. JLG Industries, Inc., 210 F.3d 1158"
901384,,"McKown-Katy v. Rego Co., 776 P.2d 1130 (Colo.Ct.App.1989), rev'd in part on other grounds, 801 P.2d 536"
901384,620 N.W.2d 608,
901384,,"Newby, 14 Cal.Rptr.2d at 47"
901384,2001 SD 73,
901384,,"Welsh v. Centerville Twp., 1999 SD 73, ¶ 7, 595 N.W.2d 622, 624"
901384,870 P.2d 559,
901384,1999 SD 61,
901384,,"Inc., v. Gedicke, 157 N.J. 504, 724 A.2d 783, 789"
901384,588 N.W.2d 600,
901384,651 F.2d 1255,
901384,578 N.W.2d 145,
901384,162 N.W. 931,
901384,,"Myers v. Wood, 154 W.Va. 431, 175 S.E.2d 637, 645"
901384,,"SIF v. Homestake Mining Co., 1999 SD 159, ¶ 9, 603 N.W.2d 527, 529"
901384,,"Inc. v. S.D. Dep't of Transp., 1998 SD 21, ¶ 10"
901384,261 Minn. 166,
901384,517 N.E.2d 1300,
901384,2004 SD 35,
901384,326 N.W.2d 107,
901384,,"Matusow v. Zieger, 702 A.2d 1126 (Pa.Cmwlt. 1997)"
901384,,"Devitt v. Hayes, 1996 SD 71, ¶ 7"
901384,,"[ v. Hill ] supra [39 S.D. 58, 162 N.W. 931 (1917)"
901384,157 N.J. 504,
901384,,"Awedian v. Theodore Efron Mfg. Co., 66 Mich.App. 353, 239 N.W.2d 611 (1976)"
901384,,"Farley v. Henson, 2 F.3d 273 *876"
901384,296 N.W.2d 576,
901384,," Setliff I, 2000 SD 124 at ¶ 32"
901384,,"Kessel v. Leavitt, 204 W.Va. 95, 511 S.E.2d 720, 753"
901384,413 So.2d 90,
901384,,"Co. v. Sioux Falls Const. Co., 444 N.W.2d 55"
901384,724 A.2d 783,
901384,,"Manville, 642 P.2d at 1344"
901384,477 N.W.2d 599,
901384,,"Honomichl v. Modlin, 477 N.W.2d 599, 601"
901384,1999 SD 73,
901384,,"Holmoe v. Reuss, 403 N.W.2d 30, 32"
901384,,"Sears v. McKee, 326 N.W.2d 107, 108-109"
901384,1998 SD 21,
901384,,"Boxa v. Vaughn, 2003 SD 154, ¶ 7"
901384,1998 SD 41,
901384,507 N.W.2d 691,
901384,,"Burwell v. Oklahoma Farm Bureau Mut. Ins. Co., 896 P.2d 1195, 1199 (1995)"
901384,,"Eagle v. City of Fort Pierre, 2002 SD 68, ¶ 14"
901384,,"Thomas v. Sully County, 2001 SD 73, ¶ 12, 629 N.W.2d 590, 594"
901384,,"Corp. v. Schmidt, 935 S.W.2d 520"
901384,414 N.W.2d 15,
901384,,"Gutierrez v. Bussey, 837 P.2d 272"
901384,591 F.2d 428,
901384,,"Freysinger v. Taylor Supply Company, 197 Mich.App. *872 349, 494 N.W.2d 870 (1992)"
901384,,"Inc. v. Taylor, 525 N.W.2d 713, 715-16"
901384,157 Cal.App.3d 1107,
901384,113 F.3d 1484,
901384,1996 SD 71,
901384,210 F.3d 1158,
901384,2002 SD 68,
901384,589 N.W.2d 610,
901384,647 N.W.2d 716,
901384,952 F.2d 971,
901384,507 S.E.2d 894,
901384,,"Bushman v. Pure Plant Food International, Ltd., 330 N.W.2d 762, 764"
901384,,694 N.W.2d 859 (2005)
901384,,"McKown-Katy v. Rego Co., 776 P.2d 1130"
901384,17 S.D. 179,
901384,,"Corp. v. Manville, 642 P.2d 1330 (Alaska 1982)"
901384,479 N.W.2d 898,
901384,183 F.3d 799,
901384,21 S.D. 44,
901384,,"States v. Moss, 591 F.2d 428, 434"
901384,,"Inc. v. Wolf, 261 Minn. 166, 112 N.W.2d 42, 49 (1961)"
901384,,"Thomas v. Sully County, 2001 SD 73, ¶ 12"
901384,39 S.D. 58,
901384,,"Co. v. M. Hayes & Assoc., L.L.C., No. 00-2574, 2001 WL 788652 at *2"
901384,," Joint Eastern Dist. and Southern Dist. Asbestos Litigation, 18 F.3d 126"
901384,2001 SD 108,
901384,23 S.D. 462,
901384,935 S.W.2d 520,
901384,632 N.W.2d 849,
901384,,"Co. v. Dinneen, 28 S.D. 640, 134 N.W. 814 (1912)"
901384,,"Auth. v. Geiger-Berger Assoc., 414 N.W.2d 15, 19"
901384,97 Mich.App. 470,
901384,,"States v. Bell, 651 F.2d 1255, 1258"
901384,960 S.W.2d 914,
901384,2003 SD 154,
901384,122 N.W. 419,
901384,494 N.W.2d 870,
901384,,"Hanten v. School District of Riverview Gardens, 183 F.3d 799, 809"
901384,,"Myers v. Wood, 154 W.Va. 431"
901384,603 N.W.2d 527,
901384,,"Manville,"
901384,," TMJ Implants Prods. Liab. Litigation, 113 F.3d 1484, 1498"
901384,695 So.2d 867,
901384,,"Harvey v. Essex Bancorp, Inc., 25 Mass.App.Ct. 323, 517 N.E.2d 1300 (1988)"
901384,,"Brown v. Flowe, 349 N.C. 520, 507 S.E.2d 894"
901384,,"Falls v. Johnson, 2001 SD 108, ¶ 8, 632 N.W.2d 849, 852"
901384,154 W.Va. 431,
901384,204 W.Va. 95,
901384,,"State v. Moschell, 2004 SD 35, ¶ 40, 677 N.W.2d 551, 564"
901384,,"Veeder v. Kennedy, 1999 SD 23, ¶ 25, 589 N.W.2d 610, 617"
901384,404 Mass. 419,
901384,594 N.W.2d 339,
901384,574 N.W.2d 898,
901384,,"Inc. v. United Fire Group, 2003 SD 79, ¶ 7, 666 N.W.2d 763, 765"
901384,,"Stevens v. Wood Sawmill, Inc., 426 N.W.2d 13, 16"
901384,677 N.W.2d 551,
901384,134 N.W. 814,
901384,517 N.E.2d at 1302,
901384,2 F.3d 273,
901384,,2000 SD 124 at ¶ 32
901384,,"London v. Adams, 1998 SD 41, ¶ 12"
901384,,"Tibke v. McDougall, 479 N.W.2d 898"
901384,,"Alvine v. Mercedes-Benz of North America, 2001 SD 3, ¶ 29"
901384,896 P.2d 1195,
901384,239 N.W.2d 611,
901384,,"Inc. v. United Fire Group, 2003 SD 79, ¶ 7"
901384,109 N.W. 513,
901384,25 Mass.App.Ct. 323,
901384,,"Welsh v. Centerville Twp., 1999 SD 73, ¶ 7"
901384,11 Cal.App.4th 283,
901384,674 N.W.2d 306,
901384,,"Inc. v. Mulei, 771 P.2d 486, 493"
901384,,"Ramadanis v. Stupak, 107 Nev. 22, 805 P.2d 65 (1991)"
901384,,"McDonough v. Kahle, 1999 SD 14, ¶ 8, 588 N.W.2d 600, 602"
901384,14 Cal.Rptr.2d at 47,
901384,,"Swenson v. Sanborn County Farmers Union Oil Co., 1999 SD 61, ¶ 10, 594 N.W.2d 339, 342-343"
901384,,"SIF v. Homestake Mining Co., 1999 SD 159, ¶ 9"
901384,112 N.W.2d 42,
901384,,"Dorich v. DiBacco, 440 Pa.Super. 581, 656 A.2d 522 (1995)"
901384,,"Koolik v. Markowitz, 40 F.3d 567"
901384,349 N.C. 520,
901384,837 P.2d 272,
901384,656 A.2d 522,
901384,702 A.2d 1126,
901384,40 F.3d 567,
901384,,"Swenson v. Sanborn County Farmers Union Oil Co., 1999 SD 61, ¶ 10"
901384,694 N.W.2d 859,
901384,,"Franck v. Polaris E-Z Go Div. of Textron, Inc., 157 Cal.App.3d 1107, 204 Cal.Rptr. 321, 326 (1984)"
901384,18 F.3d 126,
901384,95 N.W. 916,
901384,282 Md. 31,
901384,2001 SD 3,
901384,204 Cal.Rptr. 321,
901384,771 P.2d 486,
901384,2003 SD 79,
901384,,"State v. Moschell, 2004 SD 35, ¶ 40"
901384,,"Gadinsky v. Bruno, 695 So.2d 867"
901384,,"Root v. Sweeney, 17 S.D. 179, 95 N.W. 916 (1903)"
901384,1999 SD 23,
901384,107 Nev. 22,
901384,616 N.W.2d 878,
901384,,"Boxa v. Vaughn, 2003 SD 154, ¶ 7, 674 N.W.2d 306, 309"
901384,,"Eagle v. City of Fort Pierre, 2002 SD 68 at ¶ 11"
901384,469 N.W.2d 380,
901384,525 N.W.2d 713,
901384,805 P.2d 65,
901384,776 P.2d 1130,
901384,,"Kessel v. Leavitt, 204 W.Va. 95"
901384,14 Cal.Rptr.2d 44,
901384,,"Bowman v. Peele, 413 So.2d 90"
901384,,"McDonough v. Kahle, 1999 SD 14, ¶ 8"
901384,66 Mich.App. 353,
901384,,"Miller v. Solaglas California, Inc., 870 P.2d 559"
901384,,"Inc. v. Bilder, 960 S.W.2d 914"
901384,,"Setliff v. Akins, 2000 SD 124"
901384,511 S.E.2d 720,
901384,642 P.2d at 1344,
901384,,"London v. Adams, 1998 SD 41, ¶ 12, 578 N.W.2d 145, 148"
901384,11 USC § 362,
901384,,"Tibke, 479 N.W.2d at 908"
901384,,"Inc. v. S.D. Dep't of Transp., 1998 SD 21, ¶ 10, 574 N.W.2d 898, 901"
901384,175 S.E.2d 637,
901384,,"Harvey, 517 N.E.2d at 1302"
901384,440 Pa.Super. 581,
901384,629 N.W.2d 590,
901384,,"Inc. v. Karras, 469 N.W.2d 380, 385"
901384,,2000 SD 124 at ¶ 17
901384,,"Meehan v. Shaughnessy, 404 Mass. 419, 535 N.E.2d 1255, 1264 (1989)"
901384,801 P.2d 536,
901384,595 N.W.2d 622,
901384,1999 SD 159,
901384,1999 SD 14,
901384,,"Partnership v. Continental Bank, 952 F.2d 971, 980"
901384,,2000 SD 124 at ¶ 20
901384,,"Buchanan v. Randall, 21 S.D. 44, 109 N.W. 513 (1906)"
901384,,"Nelson v. WEB Water Dev. Ass'n., Inc., 507 N.W.2d 691"
901384,,"Newby v. Vroman, 11 Cal.App.4th 283, 14 Cal.Rptr.2d 44 (1992)"
901384,,"Alvine v. Mercedes-Benz of North America, 2001 SD 3, ¶ 29, 620 N.W.2d 608, 614"
901384,479 N.W.2d at 908,
901384,,"Meadows v. Osterkamp, 23 S.D. 462, 122 N.W. 419 (1909)"
901384,426 N.W.2d 13,
1036894,,"Margulis, supra,"
1036894,,"Brown, supra,"
1036894,176 Cal.App.4th 387,
1036894,," Marriage of Prentis-Margulis &Margulis

(2011) 198 Cal.App.4th 1252, 1269"
1036894,155 Cal.App.4th 504,
1036894,, Marriage of Feldman (2007) 153 Cal.App.4th 1470
1036894,, Marriage of Dietz (2009) 176 Cal.App.4th 387
1036894,170 Cal.App.3d 665,
1036894,198 Cal.App.4th 1252,
1036894,," Marriage of Gray

(2007) 155 Cal.App.4th 504, 519"
1036894,"supra,",
1036894,, Marriage of Brown (1976) 15 Cal.3d 838
1036894,,"Inc. v. State Bd. of Equalization

(1985) 170 Cal.App.3d 665, 674-675"
1036894,153 Cal.App.4th 1470,
1266504,137 N.C.App. 759,
1266504,,"Davis v. Messer, 119 N.C.App. 44, 457 S.E.2d 902 (1995)...."" Hargrove, 137 N.C.App. 759, 761-62, 529 S.E.2d 693, 694-95"
1266504,,"Lee v. Shor, 10 N.C.App. 231, 233, 178 S.E.2d 101, 103 (1970)"
1266504,,"Isenhour v. Hutto, 350 N.C. 601, 610, 517 S.E.2d 121, 127 (1999)"
1266504,,"Jensen v. S.C. Dept. of Social Services, 297 S.C. 323, [322,] 377 S.E.2d 102[107] (1988)"
1266504,350 N.C. 601,
1266504,330 N.C. 363,
1266504,,"Inc. v. Silk Hope Automobile, Inc., 87 N.C.App. 467, 471-72, 361 S.E.2d 418, 421 (1987)"
1266504,304 S.C. 195,
1266504,457 S.E.2d 902,
1266504,,"Co. v. Johnson, Comr. of Revenue, 257 N.C. 367, 370, 126 S.E.2d 92, 94 (1962)"
1266504,10 N.C.App. 231,
1266504,235 N.C. at 7,
1266504,451 S.E.2d 650,
1266504,124 N.C.App. 35,
1266504,297 S.C. 323,
1266504,347 N.C. at 113,
1266504,117 N.C.App. 494,
1266504,415 S.E.2d 91,
1266504,504 S.E.2d 574,
1266504,,"Lovelace v. City of Shelby, 351 N.C. 458, 526 S.E.2d 652"
1266504,347 N.C. 97,
1266504,,"Meyer, 347 N.C. at 113"
1266504,122 N.C.App. 198,
1266504,,"Davis v. Messer, 119 N.C.App. 44, 457 S.E.2d 902 (1995)...."" Hargrove, 137 N.C.App. 759, 761-62"
1266504,112 N.C.App. at 607,
1266504,,"Taylor v. Ashburn, *604 112 N.C.App. 604, 607, 436 S.E.2d 276, 278 (1993)"
1266504,,Lovelace.
1266504,,"Braswell,"
1266504,,"Morrison-Tiffin v. Hampton, 117 N.C.App. 494, 504, 451 S.E.2d 650, 657 (1995)"
1266504,,544 S.E.2d 600 (2001)
1266504,,"Davis v. Messer, 119 N.C.App. 44, 457 S.E.2d 902 (1995)"
1266504,,"Meyer, 347 N.C. at 112"
1266504,377 S.E.2d 102,
1266504,347 N.C. at 112,
1266504,126 S.E.2d 92,
1266504,,"Lovelace v. City of Shelby, 351 N.C. 458"
1266504,347 N.C. 548,
1266504,361 S.E.2d 418,
1266504,,"Epps v. Duke University, 122 N.C.App. 198, 207, 468 S.E.2d 846, 853 (1996) (emphasis in original)"
1266504,,Id. at 461
1266504,517 S.E.2d 121,
1266504,544 S.E.2d 600,
1266504,410 S.E.2d 897,
1266504,," 304 S.C. 195, 403 S.E.2d 615 (1991)"
1266504,,"Ashburn, 112 N.C.App. at 607"
1266504,,"Hefner, 235 N.C. at 7"
1266504,,"Braswell v. Braswell, 330 N.C. 363, 370, 410 S.E.2d 897, 901 (1991)"
1266504,257 N.C. 367,
1266504,106 N.C.App. 71,
1266504,,"Lovelace,"
1266504,,"Mullis v. Sechrest, 347 N.C. 548, 554, 495 S.E.2d 721, 725 (1998)"
1266504,544 S.E.2d 225,
1266504,468 S.E.2d 846,
1266504,436 S.E.2d 276,
1266504,,"Meyer v. Walls, 347 N.C. 97, 112, 489 S.E.2d 880, 888 (1997)"
1266504,119 N.C.App. 44,
1266504,,"Meyer, 347 N.C. at 113-14"
1266504,351 N.C. 458,
1266504,178 S.E.2d 101,
1266504,352 N.C. 157,
1266504,,"Lovelace v. City of Shelby, 351 N.C. 458, 526 S.E.2d 652, reh'g denied, 352 N.C. 157, 544 S.E.2d 225 (2000)"
1266504,,"Co. v. Zurich Ins. Co., 130 N.C.App. 729, 733, 504 S.E.2d 574, 577 (1998)"
1266504,87 N.C.App. 467,
1266504,,"Moore v. Evans, 124 N.C.App. 35, 41, 476 S.E.2d 415, 421 (1996)"
1266504,429 S.E.2d 744,
1266504,,Davis
1266504,540 S.E.2d 49,
1266504,,"Slade v. Vernon, 110 N.C.App. 422, 428, 429 S.E.2d 744, 747 (1993)"
1266504,529 S.E.2d 693,
1266504,526 S.E.2d 652,
1266504,,"Hargrove v. Billings & Garrett, Inc., 137 N.C.App. 759, 761, 529 S.E.2d 693, 695 (2000)"
1266504,," 352 N.C. 157, 544 S.E.2d 225 (2000)"
1266504,,"Combs v. Town of Belhaven, 106 N.C.App. 71, 73, 415 S.E.2d 91, 92 (1992)"
1266504,489 S.E.2d 880,
1266504,,"Schlossberg v. Goins, ___ N.C.App. ___, ___, 540 S.E.2d 49, 56 (2000) (quoting Slade v. Vernon, 110 N.C.App. 422, 428, 429 S.E.2d 744, 747 (1993))"
1266504,403 S.E.2d 615,
1266504,476 S.E.2d 415,
1266504,495 S.E.2d 721,
1266504,112 N.C.App. 604,
1266504,110 N.C.App. 422,
1266504,,Braswell.
1266504,130 N.C.App. 729,
365509,560 F.2d 959,
365509,468 F.2d 595,
365509,35 L.Ed.2d 596,
365509,,"States v. Young, 468 F.2d 595 (8th Cir. 1972)"
365509,94 S.Ct. 139,
365509,38 L.Ed.2d 97,
365509,,"Young v. State, 254 Ark. 72, 491 S.W.2d 789 (1973)"
365509,467 F.2d 1226,
365509,,"Houston, supra,"
365509,254 Ark. 72,
365509,49 L.Ed.2d 1067,
365509,414 U.S. 849,
365509,,"States v. Wade and Houston, 467 F.2d 1226 (8th Cir. 1972)"
365509,,"Stone v. Powell, 428 U.S. 465, 96 S.Ct. 3037, 49 L.Ed.2d 1067 (1976)"
365509,," 414 U.S. 849, 94 S.Ct. 139, 38 L.Ed.2d 97 (1973)"
